facility_id,facility_name,full_address,location,point,latitude,longitude,altitude
020026,ALASKA NATIVE MEDICAL CENTER,"4315 DIPLOMACY DR ANCHORAGE,AK 99508","Alaska Native Medical Center Health Campus, Tudor Centre Drive, 99508-3501, Tudor Centre Drive, Anchorage, Alaska, United States","(61.1822424, -149.8006264185356, 0.0)",61.1822424,-149.8006264185356,0.0
02013F,673rd Medical Group (Joint Base Elmendorf-Richardson),"673 MDG 5955 Zeamer Ave JBER,AK 99506",,,,,
02014F,Bassett ACH (FT Wainwright),"4076 Neely Road Fort Wainwright,AK 99703",,,,,
021301,PROVIDENCE VALDEZ MEDICAL CENTER,"PO BOX 550 VALDEZ,AK 99686","Providence Portland Medical Center Heliport, Banfield Freeway, 97213-1422, Banfield Freeway, Portland, Oregon, United States","(45.52798705, -122.6120373646298, 0.0)",45.52798705,-122.6120373646298,0.0
021302,PROVIDENCE SEWARD HOSPITAL,"417 FIRST AVENUE, PO BOX 365 SEWARD,AK 99664","Providence Seward Medical Center Heliport, 1st Avenue, 99664-1195, 1st Avenue, Seward, Alaska, United States","(60.10569935, -149.44629775, 0.0)",60.10569935,-149.44629775,0.0
021304,PETERSBURG MEDICAL CENTER,"PO BOX 589 PETERSBURG,AK 99833","Community Care Medical Center, 9th Street North, 33702, 9th Street North, Saint Petersburg, FL, United States","(27.8225504, -82.6471746, 0.0)",27.8225504,-82.6471746,0.0
021305,SEARHC WRANGELL MEDICAL CENTER-CAH,"310 BENNETT STREET PO BOX 1081 WRANGELL,AK 99929",,,,,
021306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,"1915 EAST REZANOF DRIVE KODIAK,AK 99615",,,,,
021307,CORDOVA COMMUNITY MEDICAL CENTER,"PO BOX 160 - 602 CHASE AVENUE CORDOVA,AK 99574","NYU Langone Medical Center, East River Esplanade, 10017-6927, East River Esplanade, New York, New York, United States","(40.74230265, -73.9735653999092, 0.0)",40.74230265,-73.9735653999092,0.0
021308,NORTON SOUND REGIONAL HOSPITAL,"1000 GREG KRUSCHEK AVENUE (P O BOX 966) NOME,AK 99762",,,,,
021309,BRISTOL BAY AREA HEALTH CORPORATION,"P O BOX 130 DILLINGHAM,AK 99576","Torrance Play Area, Bristol & Bath Railway Path, BS30 5XP, Bristol & Bath Railway Path, North Common, England, United Kingdom","(51.4513171, -2.466861778475348, 0.0)",51.4513171,-2.466861778475348,0.0
021310,MANIILAQ HEALTH CENTER,"PO BOX 43 KOTZEBUE,AK 99752","Maniilaq Health Center Cafeteria, 5th Avenue, 99752, 5th Avenue, Kotzeblue, Alaska, United States","(66.8958412, -162.5863376, 0.0)",66.8958412,-162.5863376,0.0
021311,PEACEHEALTH KETCHIKAN MEDICAL CENTER,"3100 TONGASS AVENUE KETCHIKAN,AK 99901",,,,,
021312,SAMUEL SIMMONDS MEMORIAL HOSPITAL,"7000 UULA ST BARROW,AK 99723","Tulsi Dharnia Memorial Cancer Hospital, Sadulganj, 334003, Sadulganj, bikaner, Rajasthan, India","(28.0154116, 73.3333111, 0.0)",28.0154116,73.3333111,0.0
021313,SOUTH PENINSULA HOSPITAL,"4300 BARTLETT ST HOMER,AK 99603","South Peninsula Hospital Heliport, Bartlett Street, Bartlett Street, Homer, Alaska, United States","(59.6522959, -151.549860413786, 0.0)",59.6522959,-151.549860413786,0.0
021314,MT EDGECUMBE HOSPITAL,"222 TONGASS DR SITKA,AK 99835","SEARHC - Mt Edgecumbe Hospital, Tongass Drive, 99835, Tongass Drive, Sitka, AK, United States","(57.0521115, -135.3554796, 0.0)",57.0521115,-135.3554796,0.0
024001,NORTH STAR HOSPITAL,"2530 DEBARR RD ANCHORAGE,AK 99508","North Star Animal Hospital, East Palmer-Wasilla Highway, East Palmer-Wasilla Highway, AK, United States","(61.59887175, -149.15310895, 0.0)",61.59887175,-149.15310895,0.0
024002,ALASKA PSYCHIATRIC INSTITUTE,"3700 PIPER STREET ANCHORAGE,AK 99508","Alaska Psychiatric Institute, Folker Street, 99508, Folker Street, Anchorage, Alaska, United States","(61.1852631, -149.82916374932407, 0.0)",61.1852631,-149.82916374932407,0.0
030002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,"1111 EAST MCDOWELL ROAD PHOENIX,AZ 85006","Banner University Medical Center Heliport, East McDowell Road, 85006, East McDowell Road, Phoenix, Arizona, United States","(33.4649656, -112.057856, 0.0)",33.4649656,-112.057856,0.0
030006,TUCSON MEDICAL CENTER,"5301 EAST GRANT ROAD TUCSON,AZ 85712","Tucson Medical Center Heliport, Rosebud Boulevard, 85712, Rosebud Boulevard, Tucson, Arizona, United States","(32.2516349, -110.8793175867796, 0.0)",32.2516349,-110.8793175867796,0.0
030007,VERDE VALLEY MEDICAL CENTER,"269 SOUTH CANDY LANE COTTONWOOD,AZ 86326","Verde Valley Medical Center, South Candy Lane, 86326, South Candy Lane, Cottonwood, Arizona, United States","(34.7354912, -112.02948906711057, 0.0)",34.7354912,-112.02948906711057,0.0
030010,ST. MARY'S HOSPITAL,"1601 WEST ST MARY'S ROAD TUCSON,AZ 85745","St Mary's Hospital, Praed Mews, W2 1QY, Praed Mews, England, United Kingdom","(51.51746915, -0.17431785300046812, 0.0)",51.51746915,-0.17431785300046812,0.0
030011,ST JOSEPH'S HOSPITAL,"350 NORTH WILMOT ROAD TUCSON,AZ 85711","St Joseph's School, Naval Hospital Road, GX11 1AA, Naval Hospital Road, Gibraltar, Gibraltar","(36.124768399999994, -5.3510349828419805, 0.0)",36.124768399999994,-5.3510349828419805,0.0
030012,YAVAPAI REGIONAL MEDICAL CENTER,"1003 WILLOW CREEK ROAD PRESCOTT,AZ 86301","Yavapai Regional Medical Center East Heliport, East Florentine Road, 86314, East Florentine Road, Prescott Valley, Arizona, United States","(34.5918565, -112.330736, 0.0)",34.5918565,-112.330736,0.0
030013,YUMA REGIONAL MEDICAL CENTER,"2400 SOUTH AVENUE A YUMA,AZ 85364","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
030014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,"250 EAST DUNLAP AVENUE PHOENIX,AZ 85020","John C Lincoln Hospital Heliport, North 2nd Street, 85020-4900, North 2nd Street, Phoenix, AZ, United States","(33.5688466, -112.07110505, 0.0)",33.5688466,-112.07110505,0.0
030016,BANNER CASA GRANDE MEDICAL CENTER,"1800 EAST FLORENCE BOULEVARD CASA GRANDE,AZ 85122","Animal Medical Center, North Piper Avenue, 8512, North Piper Avenue, Casa Grande, Arizona, United States","(32.9504456, -111.7577349, 0.0)",32.9504456,-111.7577349,0.0
030022,VALLEYWISE HEALTH MEDICAL CENTER,"2601 EAST ROOSEVELT STREET PHOENIX,AZ 85008","Memorial Medical Center Healthplex, Las Cruces, New Mexico, United States","(32.35453455, -106.75877776316084, 0.0)",32.35453455,-106.75877776316084,0.0
030023,FLAGSTAFF MEDICAL CENTER,"1200 NORTH BEAVER STREET FLAGSTAFF,AZ 86001","Flagstaff Medical Center East No 2 Heliport, North Beaver Street, 86001, North Beaver Street, Flagstaff, AZ, United States","(35.2083039, -111.643128, 0.0)",35.2083039,-111.643128,0.0
030024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,"350 WEST THOMAS ROAD PHOENIX,AZ 85013","Bataan St. Joseph Hospital and Medical Center, Don Manuel Banzon Avenue, 2100, Don Manuel Banzon Avenue, Balanga, Bataan, Pilipinas / Philippines","(14.68152555, 120.54155777592466, 0.0)",14.68152555,120.54155777592466,0.0
030030,ABRAZO CENTRAL CAMPUS,"2000 WEST BETHANY HOME ROAD PHOENIX,AZ 85015","Abrazo, 2603, South Canberra, Australian Capital Territory, Australia","(-35.321493950000004, 149.14716389475285, 0.0)",-35.321493950000004,149.14716389475285,0.0
030036,CHANDLER REGIONAL MEDICAL CENTER,"1955 WEST FRYE ROAD CHANDLER,AZ 85224","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
030037,ST LUKE'S MEDICAL CENTER,"1800 EAST VAN BUREN STREET PHOENIX,AZ 85006","St. LukeÃ¢Â€Â˜s medical center, Kusimo Street, 101212, Kusimo Street, Ijesha-Tedo, Lagos, Nigeria","(6.49788255, 3.329996426079843, 0.0)",6.49788255,3.329996426079843,0.0
030038,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,"7400 EAST OSBORN ROAD SCOTTSDALE,AZ 85251","Scottsdale Healthcare Osborn Medical Center Campus, Scottsdale, Arizona, United States","(33.48925105, -111.92399310854077, 0.0)",33.48925105,-111.92399310854077,0.0
030043,CANYON VISTA MEDICAL CENTER,"5700 EAST HIGHWAY 90 SIERRA VISTA,AZ 85635","Medical Center Court, 91911-6069, Chula Vista, California, United States","(32.615365, -117.020546, 0.0)",32.615365,-117.020546,0.0
030055,KINGMAN REGIONAL MEDICAL CENTER,"3269 STOCKTON HILL ROAD KINGMAN,AZ 86401","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
030061,BANNER BOSWELL MEDICAL CENTER,"10401 WEST THUNDERBIRD BOULEVARD SUN CITY,AZ 85351","Banner University Medical Center Heliport, East McDowell Road, 85006, East McDowell Road, Phoenix, Arizona, United States","(33.4649656, -112.057856, 0.0)",33.4649656,-112.057856,0.0
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,"2200 EAST SHOW LOW LAKE ROAD SHOW LOW,AZ 85901","Summit Healthcare Regional Medical Center Heliport, South White Mountain Road, 85901, South White Mountain Road, Show Low, AZ, United States","(34.20273505, -110.01893705, 0.0)",34.20273505,-110.01893705,0.0
030064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,"1625 NORTH CAMPBELL AVENUE TUCSON,AZ 85724","Banner - University Medical Center South Heliport, East District Street, 85714, East District Street, Tucson, Arizona, United States","(32.1746284, -110.93134277499999, 0.0)",32.1746284,-110.93134277499999,0.0
030065,BANNER DESERT MEDICAL CENTER,"1400 SOUTH  DOBSON ROAD MESA,AZ 85202","Sonoran Desert Medical Specialists, East Southern Avenue, 85282, East Southern Avenue, Tempe, AZ, United States","(33.3939791, -111.8994069, 0.0)",33.3939791,-111.8994069,0.0
030068,MT. GRAHAM REGIONAL MEDICAL CENTER,"1600 SOUTH 20TH AVENUE SAFFORD,AZ 85546","Mount Graham Regional Medical Center Heliport, South 20th Avenue, 85546, South 20th Avenue, Safford, Arizona, United States","(32.8220878, -109.7352434, 0.0)",32.8220878,-109.7352434,0.0
030069,HAVASU REGIONAL MEDICAL CENTER,"101 CIVIC CENTER LANE LAKE HAVASU CITY,AZ 86403","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
030071,FORT DEFIANCE INDIAN HOSPITAL,"PO BOX 649 FORT DEFIANCE,AZ 86504","Department of Interior Bureau of Indian Affairs Branch of Forestry, Fort Defiance / Tséhootsooí, Arizona, United States","(35.7479759, -109.05302779989475, 0.0)",35.7479759,-109.05302779989475,0.0
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,"PO BOX 600 TUBA CITY,AZ 86045",,,,,
030074,SELLS HOSPITAL,"HIGHWAY 86, AT TOPAWA ROAD SELLS,AZ 85634","Sells Indian Hospital, Big Fields Road, 85634, Big Fields Road, Sells, Arizona, United States","(31.918362799999997, -111.89048518432529, 0.0)",31.918362799999997,-111.89048518432529,0.0
030077,SAN CARLOS APACHE HEALTHCARE CORP,"103 MEDICINE WAY ROAD PERIDOT,AZ 85542",,,,,
030078,PHOENIX INDIAN MEDICAL CENTER,"4212 NORTH 16TH STREET PHOENIX,AZ 85016","Osborn Medical Center, Phoenix, Arizona, United States","(33.48798065, -112.08027093836262, 0.0)",33.48798065,-112.08027093836262,0.0
030083,ABRAZO SCOTTSDALE CAMPUS,"3929 EAST BELL ROAD PHOENIX,AZ 85032","Scottsdale Healthcare Osborn Medical Center Campus, Scottsdale, Arizona, United States","(33.48925105, -111.92399310854077, 0.0)",33.48925105,-111.92399310854077,0.0
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD CHINLE,AZ 86503","Chinle Comprehensive Health Care Facility, East R, 86503, East R, Chinle, Arizona, United States","(36.15764395, -109.60818187329731, 0.0)",36.15764395,-109.60818187329731,0.0
030085,NORTHWEST MEDICAL CENTER,"6200 NORTH LA CHOLLA BOULEVARD TUCSON,AZ 85741","University of Washington Medical Center - Northwest, Burke Avenue North, 98133, Burke Avenue North, Seattle, Washington, United States","(47.713877350000004, -122.33714440249935, 0.0)",47.713877350000004,-122.33714440249935,0.0
030087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,"9003 EAST SHEA BOULEVARD SCOTTSDALE,AZ 85260","HonorHealth Scottsdale Shea Medical Center, East Mountain View Road, 85258, East Mountain View Road, Scottsdale, AZ, United States","(33.578619450000005, -111.88363582748406, 0.0)",33.578619450000005,-111.88363582748406,0.0
030088,BANNER BAYWOOD MEDICAL CENTER,"6644 EAST BAYWOOD AVENUE MESA,AZ 85206","Baywood Medical Center, Arizona, United States","(33.41257775, -111.6957894218593, 0.0)",33.41257775,-111.6957894218593,0.0
030089,BANNER THUNDERBIRD MEDICAL CENTER,"5555 WEST THUNDERBIRD ROAD GLENDALE,AZ 85306","Banner University Medical Center Heliport, East McDowell Road, 85006, East McDowell Road, Phoenix, Arizona, United States","(33.4649656, -112.057856, 0.0)",33.4649656,-112.057856,0.0
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,"19829 NORTH 27TH AVENUE PHOENIX,AZ 85027","HonorHealth Deer Valley Medical Center, North 27th Avenue, 85027, North 27th Avenue, Phoenix, AZ, United States","(33.66569815, -112.11600713754814, 0.0)",33.66569815,-112.11600713754814,0.0
030093,BANNER DEL E. WEBB MEDICAL CENTER,"14502 WEST MEEKER BOULEVARD SUN CITY WEST,AZ 85375","Banner Del E. Webb Medical Center Heliport, West Meeker Boulevard, 85375, West Meeker Boulevard, Arizona, United States","(33.6593536, -112.3734976, 0.0)",33.6593536,-112.3734976,0.0
030094,ABRAZO ARROWHEAD HOSPITAL,"18701 NORTH 67TH AVENUE GLENDALE,AZ 85308","Arrowhead Drive, 27706, Durham, North Carolina, United States","(36.026177, -78.936993, 0.0)",36.026177,-78.936993,0.0
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"2735 SILVER CREEK ROAD BULLHEAD CITY,AZ 86442","Western Arizona Regional Medical Center Heliport, Silver Creek Road, 86442, Silver Creek Road, Bullhead City, Arizona, United States","(35.11135745, -114.55427098680954, 0.0)",35.11135745,-114.55427098680954,0.0
030103,MAYO CLINIC HOSPITAL,"5777 EAST MAYO BOULEVARD PHOENIX,AZ 85054","Hospital de Clinicas, Mayor Pablo Lagerenza, 1140, Mayor Pablo Lagerenza, Asunción, Distrito Capital de Paraguay, Paraguay","(-25.280091650000003, -57.65244109419922, 0.0)",-25.280091650000003,-57.65244109419922,0.0
030105,BANNER HEART HOSPITAL,"6750 EAST BAYWOOD AVENUE MESA,AZ 85206","Trichur Heart Hospital, Unnamed road, 680001, Unnamed road, Thrissur, Kerala, India","(10.512671099999999, 76.2146116247622, 0.0)",10.512671099999999,76.2146116247622,0.0
030107,ARIZONA SPINE AND JOINT HOSPITAL,"4620 EAST BASELINE ROAD MESA,AZ 85206","Arizona Spine & Joint Hospital, East Inverness Avenue, 85234, East Inverness Avenue, Gilbert, Arizona, United States","(33.38046285, -111.73471008368071, 0.0)",33.38046285,-111.73471008368071,0.0
030108,THE CORE INSTITUTE SPECIALTY HOSP,"6501 NORTH 19TH AVENUE PHOENIX,AZ 85015","The Doctors Multi Speciality Hospital, konark type institute road, 500060, konark type institute road, Telangana, India","(17.3707739, 78.5275, 0.0)",17.3707739,78.5275,0.0
030110,ABRAZO WEST CAMPUS,"13677 WEST MCDOWELL ROAD GOODYEAR,AZ 85395","University of the West of England, Frenchay Campus, Frenchay Campus, Coldharbour Lane, BS16 1QY, Coldharbour Lane, Bristol, England, United Kingdom","(51.50076785, -2.5503106339491204, 0.0)",51.50076785,-2.5503106339491204,0.0
030111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,"2800 EAST AJO WAY TUCSON,AZ 85713","Albany Medical Center South Clinical Campus, Samaritan Road, 12208, Samaritan Road, Albany, NY, United States","(42.6458099, -73.77982313882302, 0.0)",42.6458099,-73.77982313882302,0.0
030112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,"2905 WEST WARNER ROAD, SUITE 1 CHANDLER,AZ 85224",,,,,
030113,WHITERIVER PHS INDIAN HOSPITAL,"200 WEST HOSPITAL DRIVE  (PO BOX 860) WHITERIVER,AZ 85941","Civil Hospital Road, 151103, Rampura Phul, Punjab, India","(30.2729018, 75.2365896, 0.0)",30.2729018,75.2365896,0.0
030114,ORO VALLEY HOSPITAL,"1551 EAST TANGERINE ROAD ORO VALLEY,AZ 85755","Oro Valley Hospital, East Innovation Park Drive, 85755, East Innovation Park Drive, Oro Valley, Arizona, United States","(32.429255, -110.94765591274995, 0.0)",32.429255,-110.94765591274995,0.0
030115,BANNER ESTRELLA MEDICAL CENTER,"9201 WEST THOMAS ROAD PHOENIX,AZ 85037","Banner University Medical Center Heliport, East McDowell Road, 85006, East McDowell Road, Phoenix, Arizona, United States","(33.4649656, -112.057856, 0.0)",33.4649656,-112.057856,0.0
030117,VALLEY VIEW MEDICAL CENTER,"5330 SOUTH HIGHWAY 95 FORT MOHAVE,AZ 86426","Mountain View Medical Center, Paradise Valley, Arizona, United States","(33.581189300000005, -111.9773145062164, 0.0)",33.581189300000005,-111.9773145062164,0.0
030119,MERCY GILBERT MEDICAL CENTER,"3555 SOUTH VAL VISTA DRIVE GILBERT,AZ 85297","Mercy Gilbert Medical Center Heliport, South Val Vista Drive, 85297, South Val Vista Drive, Gilbert, Arizona, United States","(33.2884381, -111.7522432, 0.0)",33.2884381,-111.7522432,0.0
030121,"MOUNTAIN VISTA MEDICAL CENTER, LP","1301 SOUTH CRISMON ROAD MESA,AZ 85209",,,,,
030122,BANNER GATEWAY MEDICAL CENTER,"1900 NORTH HIGLEY ROAD GILBERT,AZ 85234","Gateway Regional Medical Center Heliport, Washington Avenue, 62040, Washington Avenue, Granite City, Illinois, United States","(38.70003035, -90.1433232, 0.0)",38.70003035,-90.1433232,0.0
030123,HONOR HEALTH THOMPSON PEAK MEDICAL CENTER,"7400 EAST THOMPSON PEAK PARKWAY SCOTTSDALE,AZ 85255","HonorHealth Scottsdale Thompson Peak Medical Center, North 73rd Street, 85299, North 73rd Street, Scottsdale, Arizona, United States","(33.6709032, -111.92194363096502, 0.0)",33.6709032,-111.92194363096502,0.0
030130,BANNER IRONWOOD MEDICAL CENTER,"37000 NORTH GANTZEL ROAD QUEEN CREEK,AZ 85140","Banner University Medical Center Heliport, East McDowell Road, 85006, East McDowell Road, Phoenix, Arizona, United States","(33.4649656, -112.057856, 0.0)",33.4649656,-112.057856,0.0
030131,O.A.S.I.S. HOSPITAL,"750 NORTH 40TH STREET PHOENIX,AZ 85008","Great Ormond Street Hospital for Children, Great Ormond Street, WC1N 3JH, Great Ormond Street, London, England, United Kingdom","(51.5224889, -0.12037279195275108, 0.0)",51.5224889,-0.12037279195275108,0.0
030134,BANNER GOLDFIELD MEDICAL CENTER,"2050 WEST SOUTHERN AVENUE APACHE JUNCTION,AZ 85120","Banner University Medical Center Heliport, East McDowell Road, 85006, East McDowell Road, Phoenix, Arizona, United States","(33.4649656, -112.057856, 0.0)",33.4649656,-112.057856,0.0
030136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,"7171 SOUTH 51ST AVENUE LAVEEN,AZ 85339","Dignity Health AZ General Hospital Emergency Room, East Germann Road, 85225-2412, East Germann Road, Chandler, Arizona, United States","(33.276670100000004, -111.79029911426721, 0.0)",33.276670100000004,-111.79029911426721,0.0
030137,SANTA CRUZ VALLEY REGIONAL HOSPITAL,"4455 SOUTH I-19 FRONTAGE ROAD GREEN VALLEY,AZ 85614","Hospital Regional, Rua São Nicolau, 59200-000, Rua São Nicolau, Santa Cruz, Rio Grande do Norte, Brasil","(-6.2290688, -36.00623039432099, 0.0)",-6.2290688,-36.00623039432099,0.0
030138,WESTERN REGIONAL MEDICAL CENTER,"14200 WEST CELEBRATE LIFE WAY GOODYEAR,AZ 85338","Western Arizona Regional Medical Center Heliport, Silver Creek Road, 86442, Silver Creek Road, Bullhead City, Arizona, United States","(35.11135745, -114.55427098680954, 0.0)",35.11135745,-114.55427098680954,0.0
030139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,"9130 EAST ELLIOT ROAD MESA,AZ 85212","Dignity Health AZ General Hospital Emergency Room, East Germann Road, 85225-2412, East Germann Road, Chandler, Arizona, United States","(33.276670100000004, -111.79029911426721, 0.0)",33.276670100000004,-111.79029911426721,0.0
030146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,"33400 NORTH 32ND AVENUE PHOENIX,AZ 85085",,,,,
030147,BANNER OCOTILLO MEDICAL CENTER,"1405 SOUTH ALMA SCHOOL ROAD CHANDLER,AZ 85286","One Life Medical Center, East Ocotillo Road, 85142, East Ocotillo Road, AZ, United States","(33.248262350000005, -111.6230096474065, 0.0)",33.248262350000005,-111.6230096474065,0.0
030148,NORTHWEST MEDICAL CENTER SAHUARITA,"16260 SOUTH RANCHO SAHUARITA BOULEVARD SAHUARITA,AZ 85629","University of Washington Medical Center - Northwest, Burke Avenue North, 98133, Burke Avenue North, Seattle, Washington, United States","(47.713877350000004, -122.33714440249935, 0.0)",47.713877350000004,-122.33714440249935,0.0
031300,WICKENBURG COMMUNITY HOSPITAL,"520 ROSE LANE WICKENBURG,AZ 85390","Belhaven Hospital Community Garden, United Kingdom","(55.995936150000006, -2.5353648086364027, 0.0)",55.995936150000006,-2.5353648086364027,0.0
